"ID","Day","Benin","Papua New Guinea","Angola","Cambodia","Sudan","Kazakhstan","Paraguay","Portugal","Syria","Bahamas","Grenada","Greece","Latvia","Mongolia","Iran","Morocco","Mali","Panama","Guatemala","Guyana","Iraq","Chile","Laos","Nepal","Argentina","Seychelles","Tanzania","Ukraine","Ghana","Zambia","Belize","Congo (Brazzaville)","Holy See","Bahrain","India","Canada","Maldives","Guinea-Bissau","Turkey","Belgium","Namibia","Finland","Comoros","North Macedonia","South Africa","Trinidad and Tobago","Central African Republic","Georgia","Jamaica","Peru","Saint Kitts and Nevis","Germany","Yemen","Eritrea","Fiji","Guinea","Chad","Somalia","Sao Tome and Principe","Madagascar","Thailand","Equatorial Guinea","Libya","Costa Rica","Sweden","Taiwan*","Vietnam","West Bank and Gaza","Malawi","Andorra","Liechtenstein","Poland","Bulgaria","Jordan","Kuwait","Nigeria","Tunisia","Croatia","Sri Lanka","Uruguay","Timor-Leste","United Kingdom","United Arab Emirates","Kenya","Switzerland","Spain","Brunei","Djibouti","Lebanon","Azerbaijan","Cuba","Liberia","Venezuela","Burkina Faso","Mauritania","Saint Lucia","Israel","San Marino","Australia","Tajikistan","Estonia","Cameroon","Cyprus","Malaysia","Iceland","Oman","MS Zaandam","Armenia","Gabon","Austria","Mozambique","El Salvador","Monaco","Luxembourg","Brazil","Algeria","Cabo Verde","Slovenia","Diamond Princess","US","Antigua and Barbuda","Colombia","Ecuador","Western Sahara","Hungary","South Sudan","Japan","Moldova","Belarus","Mauritius","Albania","New Zealand","Eswatini","Senegal","Honduras","Italy","Ethiopia","Haiti","Korea, South","Afghanistan","Burundi","Singapore","Czechia","Egypt","Sierra Leone","Bolivia","Malta","Russia","Saudi Arabia","Netherlands","Pakistan","Kosovo","Gambia","China","Ireland","Qatar","Slovakia","France","Lithuania","Serbia","Bosnia and Herzegovina","Kyrgyzstan","Bhutan","Romania","Togo","Niger","Philippines","Cote d'Ivoire","Rwanda","Congo (Kinshasa)","Uzbekistan","Burma","Bangladesh","Barbados","Nicaragua","Norway","Saint Vincent and the Grenadines","Botswana","Denmark","Dominican Republic","Mexico","Uganda","Zimbabwe","Suriname","Montenegro","Indonesia","Dominica"
10,"2/1/20",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,19,0,0,0,1,10,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,2,0,0,15,0,0,18,0,0,0,0,0,2,0,0,0,0,0,16630,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,"2/2/20",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,19,0,0,0,1,10,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,2,0,0,15,0,0,18,0,0,0,0,0,2,0,0,0,0,0,19716,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,"2/3/20",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,25,0,0,0,1,11,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,2,0,0,16,0,0,24,0,0,0,0,0,2,0,0,0,0,0,23707,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,"2/4/20",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,25,0,0,0,1,11,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,2,0,0,19,0,0,28,0,0,0,0,0,2,0,0,0,0,0,27440,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,"2/5/20",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,25,0,0,0,1,16,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,2,0,0,23,0,0,28,0,0,0,0,0,2,0,0,0,0,0,30587,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,"2/6/20",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,25,0,0,0,1,16,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,11,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,3,0,0,24,0,0,30,0,0,0,0,0,2,0,0,0,0,0,34110,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,"2/7/20",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,32,0,0,0,1,17,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,11,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,3,0,0,24,0,0,33,0,0,0,0,0,2,0,0,0,0,0,36814,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,"2/8/20",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,32,0,0,0,1,18,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,11,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,3,0,0,25,0,0,40,0,0,0,0,0,2,0,0,0,0,0,39829,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,"2/9/20",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,32,0,0,0,1,18,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,11,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,3,0,0,27,0,0,45,0,0,0,0,0,2,0,0,0,0,0,42354,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"2/10/20",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,33,0,0,0,1,18,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,12,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,3,0,0,28,0,0,47,0,0,0,0,0,2,0,0,0,0,0,44386,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,"2/11/20",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,33,0,0,0,1,18,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,12,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,3,0,0,28,0,0,50,0,0,0,0,0,2,0,0,0,0,0,44759,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"2/12/20",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,33,0,0,0,1,18,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,13,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,3,0,0,28,0,0,58,0,0,0,0,0,2,0,0,0,0,0,59895,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"2/13/20",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,33,0,0,0,1,18,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,13,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,3,0,0,28,0,0,67,0,1,0,0,0,2,0,0,0,0,0,66358,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,"2/14/20",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,33,0,0,0,1,18,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,13,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,3,0,0,28,0,0,72,0,1,0,0,0,2,0,0,0,0,0,68413,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,"2/15/20",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,34,0,0,0,1,20,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,13,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,3,0,0,29,0,0,75,0,1,0,0,0,2,0,0,0,0,0,70513,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"2/16/20",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,35,0,0,0,1,22,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,13,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,3,0,0,30,0,0,77,0,1,0,0,0,2,0,0,0,0,0,72434,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"2/17/20",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,35,0,0,0,1,22,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542,13,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,3,0,0,31,0,0,81,0,1,0,0,0,2,0,0,0,0,0,74211,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,"2/18/20",0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,35,0,0,0,1,23,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,13,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,3,0,0,31,0,0,84,0,1,0,0,0,2,0,0,0,0,0,74619,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"2/19/20",0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,35,0,0,0,1,24,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,13,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,3,0,0,104,0,0,84,0,1,0,0,0,2,0,0,0,0,0,75077,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"2/20/20",0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,35,0,0,0,1,26,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,15,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,15,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,20,0,0,204,0,0,85,0,1,0,0,0,2,0,0,0,0,0,75550,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
